t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
13320,True,349.716,97.159,0.000,140.526,-0.000,43.367,False,0.000,0.978,15.444,0.000,235.74,76.32,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13335,True,349.716,97.159,0.000,140.526,-0.000,43.367,False,0.000,0.978,15.444,0.000,235.74,76.32,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13350,True,348.107,97.159,0.000,138.917,-0.000,41.758,False,0.000,0.978,15.444,0.000,235.74,74.69,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13365,True,348.107,97.159,0.000,138.917,-0.000,41.758,False,0.000,0.978,15.444,0.000,235.74,74.69,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13380,True,348.107,97.159,0.000,138.917,-0.000,41.758,False,0.000,0.978,15.444,0.000,235.74,74.69,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13395,True,346.726,97.159,0.000,137.536,-0.000,40.377,False,0.000,0.978,15.444,0.000,235.74,73.29,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13410,True,346.726,97.159,0.000,137.536,-0.000,40.377,False,0.000,0.978,15.444,0.000,235.74,73.29,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13425,True,346.726,97.159,0.000,137.536,-0.000,40.377,False,0.000,0.978,15.444,0.000,235.74,73.29,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13440,True,346.726,97.159,0.000,137.536,-0.000,40.377,False,0.000,0.978,15.444,0.000,235.74,73.29,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13455,True,346.726,97.159,0.000,137.536,-0.000,40.377,False,0.000,0.978,15.444,0.000,235.74,73.29,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13470,True,348.134,97.159,0.000,138.944,-0.000,41.785,False,0.000,0.978,15.444,0.000,235.74,74.72,42.80,0.00,0.00,0.0000,999.00000000,0.00000000
13485,True,349.489,97.006,0.000,139.973,-0.000,42.967,False,0.000,0.978,15.360,0.000,234.33,77.79,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13500,True,352.329,97.006,0.000,142.813,-0.000,45.807,False,0.000,0.977,15.360,0.000,234.33,80.68,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13515,True,352.329,97.006,0.000,142.813,-0.000,45.807,False,0.000,0.977,15.360,0.000,234.33,80.68,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13530,True,354.216,97.006,0.000,144.700,-0.000,47.694,False,0.000,0.977,15.360,0.000,234.33,82.60,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13545,True,354.216,97.006,0.000,144.700,-0.000,47.694,False,0.000,0.977,15.360,0.000,234.33,82.60,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13560,True,354.216,97.006,0.000,144.700,-0.000,47.694,False,0.000,0.977,15.360,0.000,234.33,82.60,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13575,True,356.423,97.006,0.000,146.907,-0.000,49.901,False,0.000,0.977,15.360,0.000,234.33,84.84,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13590,True,355.016,97.006,0.000,145.500,-0.000,48.494,False,0.000,0.977,15.360,0.000,234.33,83.41,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13605,True,355.418,97.006,0.000,145.902,-0.000,48.896,False,0.000,0.977,15.360,0.000,234.33,83.82,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13620,True,353.962,97.006,0.000,144.446,-0.000,47.440,False,0.000,0.977,15.360,0.000,234.33,82.34,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13635,True,354.976,97.006,0.000,145.460,-0.000,48.454,False,0.000,0.977,15.360,0.000,234.33,83.37,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13650,True,353.084,97.006,0.000,143.568,-0.000,46.562,False,0.000,0.977,15.360,0.000,234.33,81.45,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13665,True,353.084,97.006,0.000,143.568,-0.000,46.562,False,0.000,0.977,15.360,0.000,234.33,81.45,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13680,True,353.084,97.006,0.000,143.568,-0.000,46.562,False,0.000,0.977,15.360,0.000,234.33,81.45,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13695,True,350.874,97.006,0.000,141.358,-0.000,44.352,False,0.000,0.978,15.360,0.000,234.33,79.20,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13710,True,350.874,97.006,0.000,141.358,-0.000,44.352,False,0.000,0.978,15.360,0.000,234.33,79.20,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13725,True,350.874,97.006,0.000,141.358,-0.000,44.352,False,0.000,0.978,15.360,0.000,234.33,79.20,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13740,True,349.294,97.006,0.000,139.778,-0.000,42.772,False,0.000,0.978,15.360,0.000,234.33,77.59,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13755,True,349.294,97.006,0.000,139.778,-0.000,42.772,False,0.000,0.978,15.360,0.000,234.33,77.59,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13770,True,349.294,97.006,0.000,139.778,-0.000,42.772,False,0.000,0.978,15.360,0.000,234.33,77.59,42.46,0.00,0.00,0.0000,999.00000000,0.00000000
13785,True,348.328,97.317,0.000,140.089,-0.000,42.772,False,0.000,0.978,15.316,0.000,233.60,77.51,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13800,True,350.302,97.317,0.000,142.063,-0.000,44.746,False,0.000,0.978,15.316,0.000,233.60,79.52,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13815,True,350.302,97.317,0.000,142.063,-0.000,44.746,False,0.000,0.978,15.316,0.000,233.60,79.52,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13830,True,347.905,97.317,0.000,139.666,-0.000,42.349,False,0.000,0.978,15.316,0.000,233.60,77.08,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13845,True,347.905,97.317,0.000,139.666,-0.000,42.349,False,0.000,0.978,15.316,0.000,233.60,77.08,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13860,True,347.905,97.317,0.000,139.666,-0.000,42.349,False,0.000,0.978,15.316,0.000,233.60,77.08,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13875,True,350.054,97.317,0.000,141.815,-0.000,44.498,False,0.000,0.978,15.316,0.000,233.60,79.27,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13890,True,350.054,97.317,0.000,141.815,-0.000,44.498,False,0.000,0.978,15.316,0.000,233.60,79.27,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13905,True,350.054,97.317,0.000,141.815,-0.000,44.498,False,0.000,0.978,15.316,0.000,233.60,79.27,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13920,True,348.075,97.317,0.000,139.836,-0.000,42.519,False,0.000,0.978,15.316,0.000,233.60,77.26,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13935,True,349.835,97.317,0.000,141.596,-0.000,44.279,False,0.000,0.978,15.316,0.000,233.60,79.05,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13950,True,349.835,97.317,0.000,141.596,-0.000,44.279,False,0.000,0.978,15.316,0.000,233.60,79.05,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13965,True,349.835,97.317,0.000,141.596,-0.000,44.279,False,0.000,0.978,15.316,0.000,233.60,79.05,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13980,True,349.835,97.317,0.000,141.596,-0.000,44.279,False,0.000,0.978,15.316,0.000,233.60,79.05,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
13995,True,347.686,97.317,0.000,139.447,-0.000,42.130,False,0.000,0.978,15.316,0.000,233.60,76.86,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14010,True,347.686,97.317,0.000,139.447,-0.000,42.130,False,0.000,0.978,15.316,0.000,233.60,76.86,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14025,True,351.545,97.317,0.000,143.306,-0.000,45.989,False,0.000,0.977,15.316,0.000,233.60,80.79,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14040,True,351.545,97.317,0.000,143.306,-0.000,45.989,False,0.000,0.977,15.316,0.000,233.60,80.79,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14055,True,349.790,97.317,0.000,141.551,-0.000,44.234,False,0.000,0.978,15.316,0.000,233.60,79.00,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14070,True,351.164,97.317,0.000,142.925,-0.000,45.608,False,0.000,0.978,15.316,0.000,233.60,80.40,42.28,0.00,0.00,0.0000,999.00000000,0.00000000
14085,True,352.628,97.165,0.000,142.773,-0.000,45.608,False,0.000,0.977,15.477,0.000,236.29,78.61,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14100,True,352.628,97.165,0.000,142.773,-0.000,45.608,False,0.000,0.977,15.477,0.000,236.29,78.61,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14115,True,352.628,97.165,0.000,142.773,-0.000,45.608,False,0.000,0.977,15.477,0.000,236.29,78.61,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14130,True,352.628,97.165,0.000,142.773,-0.000,45.608,False,0.000,0.977,15.477,0.000,236.29,78.61,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14145,True,353.987,97.165,0.000,144.132,-0.000,46.967,False,0.000,0.977,15.477,0.000,236.29,79.99,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14160,True,353.987,97.165,0.000,144.132,-0.000,46.967,False,0.000,0.977,15.477,0.000,236.29,79.99,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14175,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14190,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14205,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14220,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14235,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14250,True,350.130,97.165,0.000,140.275,-0.000,43.110,False,0.000,0.978,15.477,0.000,236.29,76.07,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14265,True,348.483,97.165,0.000,138.628,-0.000,41.463,False,0.000,0.978,15.477,0.000,236.29,74.39,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14280,True,348.483,97.165,0.000,138.628,-0.000,41.463,False,0.000,0.978,15.477,0.000,236.29,74.39,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14295,True,350.089,97.165,0.000,140.234,-0.000,43.069,False,0.000,0.978,15.477,0.000,236.29,76.02,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14310,True,348.999,97.165,0.000,139.144,-0.000,41.979,False,0.000,0.978,15.477,0.000,236.29,74.92,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14325,True,350.247,97.165,0.000,140.392,-0.000,43.227,False,0.000,0.978,15.477,0.000,236.29,76.18,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14340,True,350.247,97.165,0.000,140.392,-0.000,43.227,False,0.000,0.978,15.477,0.000,236.29,76.18,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14355,True,350.247,97.165,0.000,140.392,-0.000,43.227,False,0.000,0.978,15.477,0.000,236.29,76.18,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14370,True,350.247,97.165,0.000,140.392,-0.000,43.227,False,0.000,0.978,15.477,0.000,236.29,76.18,42.94,0.00,0.00,0.0000,999.00000000,0.00000000
14385,True,350.955,96.702,0.000,141.748,-0.000,45.046,False,0.000,0.978,15.415,0.000,235.24,78.18,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14400,True,352.098,96.702,0.000,142.891,-0.000,46.189,False,0.000,0.977,15.415,0.000,235.24,79.34,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14415,True,350.493,96.702,0.000,141.286,-0.000,44.584,False,0.000,0.978,15.415,0.000,235.24,77.71,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14430,True,350.493,96.702,0.000,141.286,-0.000,44.584,False,0.000,0.978,15.415,0.000,235.24,77.71,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14445,True,349.241,96.702,0.000,140.034,-0.000,43.332,False,0.000,0.978,15.415,0.000,235.24,76.44,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14460,True,349.241,96.702,0.000,140.034,-0.000,43.332,False,0.000,0.978,15.415,0.000,235.24,76.44,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14475,True,350.250,96.702,0.000,141.043,-0.000,44.341,False,0.000,0.978,15.415,0.000,235.24,77.46,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14490,True,350.250,96.702,0.000,141.043,-0.000,44.341,False,0.000,0.978,15.415,0.000,235.24,77.46,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14505,True,348.429,96.702,0.000,139.222,-0.000,42.520,False,0.000,0.978,15.415,0.000,235.24,75.61,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14520,True,349.168,96.702,0.000,139.961,-0.000,43.259,False,0.000,0.978,15.415,0.000,235.24,76.36,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14535,True,349.168,96.702,0.000,139.961,-0.000,43.259,False,0.000,0.978,15.415,0.000,235.24,76.36,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14550,True,351.193,96.702,0.000,141.986,-0.000,45.284,False,0.000,0.978,15.415,0.000,235.24,78.42,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14565,True,351.193,96.702,0.000,141.986,-0.000,45.284,False,0.000,0.978,15.415,0.000,235.24,78.42,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14580,True,352.591,96.702,0.000,143.384,-0.000,46.682,False,0.000,0.977,15.415,0.000,235.24,79.85,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14595,True,351.582,96.702,0.000,142.375,-0.000,45.673,False,0.000,0.977,15.415,0.000,235.24,78.82,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14610,True,351.582,96.702,0.000,142.375,-0.000,45.673,False,0.000,0.977,15.415,0.000,235.24,78.82,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14625,True,351.582,96.702,0.000,142.375,-0.000,45.673,False,0.000,0.977,15.415,0.000,235.24,78.82,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14640,True,349.699,96.702,0.000,140.492,-0.000,43.790,False,0.000,0.978,15.415,0.000,235.24,76.90,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14655,True,349.699,96.702,0.000,140.492,-0.000,43.790,False,0.000,0.978,15.415,0.000,235.24,76.90,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14670,True,351.074,96.702,0.000,141.867,-0.000,45.165,False,0.000,0.978,15.415,0.000,235.24,78.30,42.68,0.00,0.00,0.0000,999.00000000,0.00000000
14685,True,351.244,96.549,0.000,141.714,-0.000,45.165,False,0.000,0.978,15.426,0.000,235.43,78.25,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14700,True,352.053,96.549,0.000,142.523,-0.000,45.974,False,0.000,0.977,15.426,0.000,235.43,79.07,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14715,True,350.028,96.549,0.000,140.498,-0.000,43.949,False,0.000,0.978,15.426,0.000,235.43,77.01,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14730,True,351.602,96.549,0.000,142.072,-0.000,45.523,False,0.000,0.978,15.426,0.000,235.43,78.61,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14745,True,351.602,96.549,0.000,142.072,-0.000,45.523,False,0.000,0.978,15.426,0.000,235.43,78.61,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14760,True,351.602,96.549,0.000,142.072,-0.000,45.523,False,0.000,0.978,15.426,0.000,235.43,78.61,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14775,True,351.602,96.549,0.000,142.072,-0.000,45.523,False,0.000,0.978,15.426,0.000,235.43,78.61,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14790,True,350.224,96.549,0.000,140.694,-0.000,44.145,False,0.000,0.978,15.426,0.000,235.43,77.21,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14805,True,350.224,96.549,0.000,140.694,-0.000,44.145,False,0.000,0.978,15.426,0.000,235.43,77.21,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14820,True,348.021,96.549,0.000,138.491,-0.000,41.942,False,0.000,0.978,15.426,0.000,235.43,74.97,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14835,True,348.021,96.549,0.000,138.491,-0.000,41.942,False,0.000,0.978,15.426,0.000,235.43,74.97,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14850,True,348.021,96.549,0.000,138.491,-0.000,41.942,False,0.000,0.978,15.426,0.000,235.43,74.97,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14865,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14880,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14895,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14910,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14925,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14940,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14955,True,346.450,96.549,0.000,136.920,-0.000,40.371,False,0.000,0.978,15.426,0.000,235.43,73.38,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14970,True,347.626,96.549,0.000,138.096,-0.000,41.547,False,0.000,0.978,15.426,0.000,235.43,74.57,42.73,0.00,0.00,0.0000,999.00000000,0.00000000
14985,True,346.822,97.019,0.000,138.566,-0.000,41.547,False,0.000,0.978,15.260,0.000,232.66,77.12,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15000,True,349.645,97.019,0.000,141.389,-0.000,44.370,False,0.000,0.978,15.260,0.000,232.66,79.99,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15015,True,349.645,97.019,0.000,141.389,-0.000,44.370,False,0.000,0.978,15.260,0.000,232.66,79.99,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15030,True,349.645,97.019,0.000,141.389,-0.000,44.370,False,0.000,0.978,15.260,0.000,232.66,79.99,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15045,True,349.645,97.019,0.000,141.389,-0.000,44.370,False,0.000,0.978,15.260,0.000,232.66,79.99,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15060,True,349.645,97.019,0.000,141.389,-0.000,44.370,False,0.000,0.978,15.260,0.000,232.66,79.99,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15075,True,351.381,97.019,0.000,143.125,-0.000,46.106,False,0.000,0.978,15.260,0.000,232.66,81.75,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15090,True,350.206,97.019,0.000,141.950,-0.000,44.931,False,0.000,0.978,15.260,0.000,232.66,80.56,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15105,True,350.206,97.019,0.000,141.950,-0.000,44.931,False,0.000,0.978,15.260,0.000,232.66,80.56,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15120,True,348.761,97.019,0.000,140.505,-0.000,43.486,False,0.000,0.978,15.260,0.000,232.66,79.09,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15135,True,348.761,97.019,0.000,140.505,-0.000,43.486,False,0.000,0.978,15.260,0.000,232.66,79.09,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15150,True,348.761,97.019,0.000,140.505,-0.000,43.486,False,0.000,0.978,15.260,0.000,232.66,79.09,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15165,True,350.897,97.019,0.000,142.641,-0.000,45.622,False,0.000,0.978,15.260,0.000,232.66,81.26,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15180,True,350.897,97.019,0.000,142.641,-0.000,45.622,False,0.000,0.978,15.260,0.000,232.66,81.26,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15195,True,349.148,97.019,0.000,140.892,-0.000,43.873,False,0.000,0.978,15.260,0.000,232.66,79.48,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15210,True,349.148,97.019,0.000,140.892,-0.000,43.873,False,0.000,0.978,15.260,0.000,232.66,79.48,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15225,True,349.148,97.019,0.000,140.892,-0.000,43.873,False,0.000,0.978,15.260,0.000,232.66,79.48,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15240,True,349.148,97.019,0.000,140.892,-0.000,43.873,False,0.000,0.978,15.260,0.000,232.66,79.48,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15255,True,347.773,97.019,0.000,139.517,-0.000,42.498,False,0.000,0.978,15.260,0.000,232.66,78.09,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15270,True,347.773,97.019,0.000,139.517,-0.000,42.498,False,0.000,0.978,15.260,0.000,232.66,78.09,42.05,0.00,0.00,0.0000,999.00000000,0.00000000
15285,True,346.281,97.021,0.000,137.385,-0.000,40.364,False,0.000,0.978,15.239,0.000,232.32,76.96,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15300,True,346.281,97.021,0.000,137.385,-0.000,40.364,False,0.000,0.978,15.239,0.000,232.32,76.96,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15315,True,350.663,97.021,0.000,141.767,-0.000,44.746,False,0.000,0.978,15.239,0.000,232.32,81.42,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15330,True,350.663,97.021,0.000,141.767,-0.000,44.746,False,0.000,0.978,15.239,0.000,232.32,81.42,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15345,True,350.663,97.021,0.000,141.767,-0.000,44.746,False,0.000,0.978,15.239,0.000,232.32,81.42,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15360,True,350.663,97.021,0.000,141.767,-0.000,44.746,False,0.000,0.978,15.239,0.000,232.32,81.42,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15375,True,350.663,97.021,0.000,141.767,-0.000,44.746,False,0.000,0.978,15.239,0.000,232.32,81.42,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15390,True,352.011,97.021,0.000,143.115,-0.000,46.094,False,0.000,0.978,15.239,0.000,232.32,82.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15405,True,352.011,97.021,0.000,143.115,-0.000,46.094,False,0.000,0.978,15.239,0.000,232.32,82.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15420,True,352.011,97.021,0.000,143.115,-0.000,46.094,False,0.000,0.978,15.239,0.000,232.32,82.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15435,True,350.048,97.021,0.000,141.152,-0.000,44.131,False,0.000,0.978,15.239,0.000,232.32,80.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15450,True,350.048,97.021,0.000,141.152,-0.000,44.131,False,0.000,0.978,15.239,0.000,232.32,80.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15465,True,350.048,97.021,0.000,141.152,-0.000,44.131,False,0.000,0.978,15.239,0.000,232.32,80.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15480,True,350.048,97.021,0.000,141.152,-0.000,44.131,False,0.000,0.978,15.239,0.000,232.32,80.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15495,True,350.048,97.021,0.000,141.152,-0.000,44.131,False,0.000,0.978,15.239,0.000,232.32,80.79,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15510,True,346.318,97.021,0.000,137.422,-0.000,40.401,False,0.000,0.978,15.239,0.000,232.32,77.00,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
15525,True,347.915,97.021,0.000,139.019,-0.000,41.998,False,0.000,0.978,15.239,0.000,232.32,78.62,41.96,0.00,0.00,0.0000,999.00000000,0.00000000
