# file...... outputs/current_output_2.csv
# date...... Fri May  3 12:55:17 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,branch_2_meter_1:measured_current_A,branch_2_meter_1:measured_current_B,branch_2_meter_1:measured_current_C,branch_2_meter_2:measured_current_A,branch_2_meter_2:measured_current_B,branch_2_meter_2:measured_current_C,branch_2_meter_3:measured_current_A,branch_2_meter_3:measured_current_B,branch_2_meter_3:measured_current_C,branch_2_meter_4:measured_current_A,branch_2_meter_4:measured_current_B,branch_2_meter_4:measured_current_C,branch_2_meter_5:measured_current_A,branch_2_meter_5:measured_current_B,branch_2_meter_5:measured_current_C
2013-07-01 10:57:00 PDT,-0.718738-0.0211463j,+0.340675+0.632759j,+0.518022-0.888797j,-0.718738-0.0211463j,+0.340675+0.632759j,+0.259045-0.444392j,-0.204267-0.019432j,+0.340675+0.632759j,+0.259045-0.444392j,-0.359368-0.0105763j,+0.340675+0.632759j,+0.259045-0.444392j,+0.155101-0.00885974j,+0.340675+0.632759j,+0.259045-0.444392j
2013-07-01 10:58:00 PDT,-0.720111-0.0211555j,+0.341352+0.633952j,+0.518719-0.889981j,-0.720111-0.0211555j,+0.341352+0.633952j,+0.259393-0.444983j,-0.204954-0.0194365j,+0.341352+0.633952j,+0.259393-0.444983j,-0.360055-0.0105809j,+0.341352+0.633952j,+0.259393-0.444983j,+0.155101-0.00885965j,+0.341352+0.633952j,+0.259393-0.444983j
2013-07-01 10:59:00 PDT,+0.693839-0.554758j,-0.827716-0.322769j,+0.519406-0.890572j,+0.693839-0.554758j,-0.827716-0.322769j,+0.259733-0.445245j,+1.21002-0.553309j,-0.827716-0.322769j,+0.259733-0.445245j,+0.346912-0.277396j,-0.827716-0.322769j,+0.259733-0.445245j,+0.863114-0.275962j,-0.827716-0.322769j,+0.259733-0.445245j
2013-07-01 11:00:00 PDT,+0.692997-0.554833j,-0.82736-0.322003j,+0.519967-0.891524j,+0.692997-0.554833j,-0.82736-0.322003j,+0.260013-0.445721j,+1.20973-0.553381j,-0.82736-0.322003j,+0.260013-0.445721j,+0.346491-0.277434j,-0.82736-0.322003j,+0.260013-0.445721j,+0.863246-0.275996j,-0.82736-0.322003j,+0.260013-0.445721j
2013-07-01 11:01:00 PDT,-0.714865-0.0211204j,+0.338764+0.629393j,+0.516059-0.88546j,-0.714865-0.0211204j,+0.338764+0.629393j,+0.258063-0.442723j,-0.202331-0.0194193j,+0.338764+0.629393j,+0.258063-0.442723j,-0.357432-0.0105634j,+0.338764+0.629393j,+0.258063-0.442723j,+0.155101-0.00885999j,+0.338764+0.629393j,+0.258063-0.442723j
2013-07-01 11:02:00 PDT,-0.707352-0.0210706j,+0.335058+0.622863j,+0.512251-0.878985j,-0.707352-0.0210706j,+0.335058+0.622863j,+0.256158-0.439486j,-0.198575-0.0193948j,+0.335058+0.622863j,+0.256158-0.439486j,-0.353675-0.0105384j,+0.335058+0.622863j,+0.256158-0.439486j,+0.155101-0.00886049j,+0.335058+0.622863j,+0.256158-0.439486j
2013-07-01 11:03:00 PDT,-0.699922-0.0210216j,+0.331391+0.616405j,+0.508485-0.872581j,-0.699922-0.0210216j,+0.331391+0.616405j,+0.254275-0.436284j,-0.19486-0.0193708j,+0.331391+0.616405j,+0.254275-0.436284j,-0.34996-0.0105139j,+0.331391+0.616405j,+0.254275-0.436284j,+0.155101-0.00886098j,+0.331391+0.616405j,+0.254275-0.436284j
2013-07-01 11:04:00 PDT,+0.725536-0.55536j,-0.844115-0.349872j,+0.504821-0.865786j,+0.725536-0.55536j,-0.844115-0.349872j,+0.252438-0.432853j,+1.22732-0.554002j,-0.844115-0.349872j,+0.252438-0.432853j,+0.362761-0.277697j,-0.844115-0.349872j,+0.252438-0.432853j,+0.864564-0.276353j,-0.844115-0.349872j,+0.252438-0.432853j
2013-07-01 11:05:00 PDT,+0.733442-0.555491j,-0.848188-0.356642j,+0.501144-0.859536j,+0.733442-0.555491j,-0.848188-0.356642j,+0.2506-0.429729j,+1.23159-0.554155j,-0.848188-0.356642j,+0.2506-0.429729j,+0.366714-0.277763j,-0.848188-0.356642j,+0.2506-0.429729j,+0.864887-0.276441j,-0.848188-0.356642j,+0.2506-0.429729j
2013-07-01 11:06:00 PDT,-0.678162-0.0208803j,+0.320652+0.597494j,+0.497458-0.853826j,-0.678162-0.0208803j,+0.320652+0.597494j,+0.24876-0.426906j,-0.18398-0.0193015j,+0.320652+0.597494j,+0.24876-0.426906j,-0.33908-0.0104431j,+0.320652+0.597494j,+0.24876-0.426906j,+0.1551-0.00886241j,+0.320652+0.597494j,+0.24876-0.426906j
2013-07-01 11:07:00 PDT,-0.671098-0.0208352j,+0.317165+0.591356j,+0.49388-0.847737j,-0.671098-0.0208352j,+0.317165+0.591356j,+0.24697-0.423862j,-0.180448-0.0192794j,+0.317165+0.591356j,+0.24697-0.423862j,-0.335548-0.0104205j,+0.317165+0.591356j,+0.24697-0.423862j,+0.1551-0.00886287j,+0.317165+0.591356j,+0.24697-0.423862j
2013-07-01 11:08:00 PDT,+0.756552-0.555879j,-0.8601-0.376428j,+0.490408-0.841282j,+0.756552-0.555879j,-0.8601-0.376428j,+0.245231-0.420602j,+1.2441-0.554606j,-0.8601-0.376428j,+0.245231-0.420602j,+0.378269-0.277957j,-0.8601-0.376428j,+0.245231-0.420602j,+0.86584-0.276698j,-0.8601-0.376428j,+0.245231-0.420602j
2013-07-01 11:09:00 PDT,+0.76404-0.556007j,-0.863962-0.382838j,+0.486934-0.835372j,+0.76404-0.556007j,-0.863962-0.382838j,+0.243493-0.417648j,+1.24816-0.554755j,-0.863962-0.382838j,+0.243493-0.417648j,+0.382013-0.278021j,-0.863962-0.382838j,+0.243493-0.417648j,+0.866152-0.276783j,-0.863962-0.382838j,+0.243493-0.417648j
2013-07-01 11:10:00 PDT,-0.644728-0.0215139j,+0.303413+0.568858j,+0.483459-0.830001j,-0.644728-0.0215139j,+0.303413+0.568858j,+0.241759-0.414994j,-0.164363-0.0200255j,+0.303413+0.568858j,+0.241759-0.414994j,-0.322363-0.0107598j,+0.303413+0.568858j,+0.241759-0.414994j,+0.158-0.00926977j,+0.303413+0.568858j,+0.241759-0.414994j
2013-07-01 11:11:00 PDT,-0.638088-0.0214727j,+0.300134+0.563089j,+0.480096-0.824277j,-0.638088-0.0214727j,+0.300134+0.563089j,+0.240077-0.412132j,-0.161044-0.0200053j,+0.300134+0.563089j,+0.240077-0.412132j,-0.319043-0.0107391j,+0.300134+0.563089j,+0.240077-0.412132j,+0.158-0.00927022j,+0.300134+0.563089j,+0.240077-0.412132j
2013-07-01 11:12:00 PDT,-0.631563-0.0214325j,+0.296911+0.55742j,+0.476792-0.818652j,-0.631563-0.0214325j,+0.296911+0.55742j,+0.238424-0.409319j,-0.157781-0.0199857j,+0.296911+0.55742j,+0.238424-0.409319j,-0.315781-0.010719j,+0.296911+0.55742j,+0.238424-0.409319j,+0.158-0.00927066j,+0.296911+0.55742j,+0.238424-0.409319j
2013-07-01 11:13:00 PDT,+0.798618-0.55738j,-0.882474-0.412048j,+0.473602-0.81269j,+0.798618-0.55738j,-0.882474-0.412048j,+0.236826-0.406307j,+1.26956-0.556205j,-0.882474-0.412048j,+0.236826-0.406307j,+0.399303-0.278707j,-0.882474-0.412048j,+0.236826-0.406307j,+0.87027-0.277547j,-0.882474-0.412048j,+0.236826-0.406307j
2013-07-01 11:14:00 PDT,+0.805506-0.557505j,-0.886034-0.41794j,+0.47042-0.807274j,+0.805506-0.557505j,-0.886034-0.41794j,+0.235234-0.4036j,+1.27331-0.556349j,-0.886034-0.41794j,+0.235234-0.4036j,+0.402747-0.27877j,-0.886034-0.41794j,+0.235234-0.4036j,+0.870569-0.277628j,-0.886034-0.41794j,+0.235234-0.4036j
2013-07-01 11:15:00 PDT,-0.612711-0.0213181j,+0.287599+0.541041j,+0.467247-0.802399j,-0.612711-0.0213181j,+0.287599+0.541041j,+0.233651-0.401193j,-0.148355-0.0199296j,+0.287599+0.541041j,+0.233651-0.401193j,-0.306355-0.0106617j,+0.287599+0.541041j,+0.233651-0.401193j,+0.157999-0.00927192j,+0.287599+0.541041j,+0.233651-0.401193j
2013-07-01 11:16:00 PDT,-0.606679-0.021282j,+0.284619+0.5358j,+0.464193-0.797199j,-0.606679-0.021282j,+0.284619+0.5358j,+0.232124-0.398593j,-0.14534-0.019912j,+0.284619+0.5358j,+0.232124-0.398593j,-0.303339-0.0106436j,+0.284619+0.5358j,+0.232124-0.398593j,+0.157999-0.00927233j,+0.284619+0.5358j,+0.232124-0.398593j
2013-07-01 11:17:00 PDT,+0.825374-0.55788j,-0.896312-0.43493j,+0.46126-0.791684j,+0.825374-0.55788j,-0.896312-0.43493j,+0.230653-0.395805j,+1.28412-0.556775j,-0.896312-0.43493j,+0.230653-0.395805j,+0.412681-0.278957j,-0.896312-0.43493j,+0.230653-0.395805j,+0.871451-0.277866j,-0.896312-0.43493j,+0.230653-0.395805j
2013-07-01 11:18:00 PDT,+0.83172-0.558004j,-0.899599-0.440355j,+0.458342-0.786716j,+0.83172-0.558004j,-0.899599-0.440355j,+0.229194-0.393321j,+1.28759-0.556914j,-0.899599-0.440355j,+0.229194-0.393321j,+0.415854-0.279019j,-0.899599-0.440355j,+0.229194-0.393321j,+0.871739-0.277944j,-0.899599-0.440355j,+0.229194-0.393321j
2013-07-01 11:19:00 PDT,-0.589388-0.0211798j,+0.276075+0.520779j,+0.455441-0.782289j,-0.589388-0.0211798j,+0.276075+0.520779j,+0.227747-0.391138j,-0.136694-0.019862j,+0.276075+0.520779j,+0.227747-0.391138j,-0.294693-0.0105924j,+0.276075+0.520779j,+0.227747-0.391138j,+0.157999-0.00927349j,+0.276075+0.520779j,+0.227747-0.391138j
2013-07-01 11:20:00 PDT,-0.583903-0.0211478j,+0.273364+0.516014j,+0.452665-0.77756j,-0.583903-0.0211478j,+0.273364+0.516014j,+0.226358-0.388774j,-0.133952-0.0198464j,+0.273364+0.516014j,+0.226358-0.388774j,-0.291951-0.0105764j,+0.273364+0.516014j,+0.226358-0.388774j,+0.157999-0.00927385j,+0.273364+0.516014j,+0.226358-0.388774j
2013-07-01 11:21:00 PDT,+0.849886-0.558373j,-0.90902-0.455876j,+0.450015-0.772536j,+0.849886-0.558373j,-0.90902-0.455876j,+0.22503-0.386232j,+1.29752-0.557328j,-0.90902-0.455876j,+0.22503-0.386232j,+0.424938-0.279204j,-0.90902-0.455876j,+0.22503-0.386232j,+0.87259-0.278173j,-0.90902-0.455876j,+0.22503-0.386232j
2013-07-01 11:22:00 PDT,+0.85564-0.558495j,-0.912009-0.460789j,+0.447387-0.768061j,+0.85564-0.558495j,-0.912009-0.460789j,+0.223715-0.383995j,+1.30067-0.557465j,-0.912009-0.460789j,+0.223715-0.383995j,+0.427814-0.279265j,-0.912009-0.460789j,+0.223715-0.383995j,+0.872868-0.278248j,-0.912009-0.460789j,+0.223715-0.383995j
2013-07-01 11:23:00 PDT,-0.568328-0.0210581j,+0.265666+0.502484j,+0.444784-0.764129j,-0.568328-0.0210581j,+0.265666+0.502484j,+0.222417-0.382059j,-0.126164-0.0198025j,+0.265666+0.502484j,+0.222417-0.382059j,-0.284164-0.0105315j,+0.265666+0.502484j,+0.222417-0.382059j,+0.157999-0.0092749j,+0.265666+0.502484j,+0.222417-0.382059j
2013-07-01 11:24:00 PDT,-0.56344-0.0210303j,+0.26325+0.498239j,+0.442311-0.759914j,-0.56344-0.0210303j,+0.26325+0.498239j,+0.22118-0.379951j,-0.123721-0.019789j,+0.26325+0.498239j,+0.22118-0.379951j,-0.28172-0.0105176j,+0.26325+0.498239j,+0.22118-0.379951j,+0.157999-0.00927523j,+0.26325+0.498239j,+0.22118-0.379951j
2013-07-01 11:25:00 PDT,-0.558709-0.0210036j,+0.260911+0.49413j,+0.439918-0.755835j,-0.558709-0.0210036j,+0.260911+0.49413j,+0.219983-0.377911j,-0.121355-0.0197759j,+0.260911+0.49413j,+0.219983-0.377911j,-0.279354-0.0105042j,+0.260911+0.49413j,+0.219983-0.377911j,+0.157999-0.00927554j,+0.260911+0.49413j,+0.219983-0.377911j
2013-07-01 11:26:00 PDT,+0.877062-0.558979j,-0.923162-0.479067j,+0.437657-0.751486j,+0.877062-0.558979j,-0.923162-0.479067j,+0.218849-0.375708j,+1.31247-0.557999j,-0.923162-0.479067j,+0.218849-0.375708j,+0.438526-0.279507j,-0.923162-0.479067j,+0.218849-0.375708j,+0.873957-0.278541j,-0.923162-0.479067j,+0.218849-0.375708j
2013-07-01 11:27:00 PDT,+0.882005-0.559099j,-0.925742-0.48328j,+0.435427-0.747687j,+0.882005-0.559099j,-0.925742-0.48328j,+0.217734-0.373809j,+1.31521-0.558131j,-0.925742-0.48328j,+0.217734-0.373809j,+0.440997-0.279567j,-0.925742-0.48328j,+0.217734-0.373809j,+0.874223-0.278612j,-0.925742-0.48328j,+0.217734-0.373809j
2013-07-01 11:28:00 PDT,-0.54549-0.0209296j,+0.254374+0.482647j,+0.433231-0.744434j,-0.54549-0.0209296j,+0.254374+0.482647j,+0.216639-0.372211j,-0.114746-0.0197398j,+0.254374+0.482647j,+0.216639-0.372211j,-0.272745-0.0104671j,+0.254374+0.482647j,+0.216639-0.372211j,+0.157999-0.00927643j,+0.254374+0.482647j,+0.216639-0.372211j
2013-07-01 11:29:00 PDT,-0.541417-0.020907j,+0.252361+0.47911j,+0.431171-0.740922j,-0.541417-0.020907j,+0.252361+0.47911j,+0.215609-0.370455j,-0.11271-0.0197287j,+0.252361+0.47911j,+0.215609-0.370455j,-0.270709-0.0104558j,+0.252361+0.47911j,+0.215609-0.370455j,+0.157999-0.0092767j,+0.252361+0.47911j,+0.215609-0.370455j
2013-07-01 11:30:00 PDT,+0.895794-0.559456j,-0.932961-0.495023j,+0.429249-0.737157j,+0.895794-0.559456j,-0.932961-0.495023j,+0.214644-0.368544j,+1.32289-0.558519j,-0.932961-0.495023j,+0.214644-0.368544j,+0.447892-0.279745j,-0.932961-0.495023j,+0.214644-0.368544j,+0.875005-0.278822j,-0.932961-0.495023j,+0.214644-0.368544j
2013-07-01 11:31:00 PDT,+0.900035-0.559574j,-0.935188-0.498631j,+0.427364-0.733945j,+0.900035-0.559574j,-0.935188-0.498631j,+0.213702-0.366938j,+1.32526-0.558647j,-0.935188-0.498631j,+0.213702-0.366938j,+0.450013-0.279804j,-0.935188-0.498631j,+0.213702-0.366938j,+0.875261-0.278891j,-0.935188-0.498631j,+0.213702-0.366938j
2013-07-01 11:32:00 PDT,-0.530242-0.0208457j,+0.246833+0.469404j,+0.425519-0.731283j,-0.530242-0.0208457j,+0.246833+0.469404j,+0.212783-0.365636j,-0.107122-0.0196988j,+0.246833+0.469404j,+0.212783-0.365636j,-0.265121-0.0104251j,+0.246833+0.469404j,+0.212783-0.365636j,+0.157999-0.00927745j,+0.246833+0.469404j,+0.212783-0.365636j
2013-07-01 11:33:00 PDT,-0.526873-0.0208274j,+0.245167+0.466478j,+0.423816-0.728378j,-0.526873-0.0208274j,+0.245167+0.466478j,+0.211931-0.364183j,-0.105438-0.0196899j,+0.245167+0.466478j,+0.211931-0.364183j,-0.263436-0.010416j,+0.245167+0.466478j,+0.211931-0.364183j,+0.157999-0.00927768j,+0.245167+0.466478j,+0.211931-0.364183j
2013-07-01 11:34:00 PDT,+0.911653-0.559925j,-0.941314-0.508498j,+0.422255-0.725236j,+0.911653-0.559925j,-0.941314-0.508498j,+0.211147-0.362584j,+1.33183-0.559024j,-0.941314-0.508498j,+0.211147-0.362584j,+0.455821-0.27998j,-0.941314-0.508498j,+0.211147-0.362584j,+0.876015-0.279092j,-0.941314-0.508498j,+0.211147-0.362584j
2013-07-01 11:35:00 PDT,+0.915147-0.560042j,-0.943166-0.511461j,+0.420737-0.722649j,+0.915147-0.560042j,-0.943166-0.511461j,+0.210388-0.361291j,+1.33382-0.559148j,-0.943166-0.511461j,+0.210388-0.361291j,+0.457569-0.280038j,-0.943166-0.511461j,+0.210388-0.361291j,+0.876261-0.279158j,-0.943166-0.511461j,+0.210388-0.361291j
2013-07-01 11:36:00 PDT,-0.517876-0.0207789j,+0.240716+0.458664j,+0.419266-0.720617j,-0.517876-0.0207789j,+0.240716+0.458664j,+0.209655-0.360303j,-0.100939-0.0196662j,+0.240716+0.458664j,+0.209655-0.360303j,-0.258938-0.0103917j,+0.240716+0.458664j,+0.209655-0.360303j,+0.157999-0.00927828j,+0.240716+0.458664j,+0.209655-0.360303j
2013-07-01 11:37:00 PDT,-0.515255-0.0207649j,+0.23942+0.456388j,+0.417941-0.718356j,-0.515255-0.0207649j,+0.23942+0.456388j,+0.208993-0.359172j,-0.0996283-0.0196594j,+0.23942+0.456388j,+0.208993-0.359172j,-0.257627-0.0103846j,+0.23942+0.456388j,+0.208993-0.359172j,+0.157999-0.00927846j,+0.23942+0.456388j,+0.208993-0.359172j
2013-07-01 11:38:00 PDT,+0.924462-0.560388j,-0.948135-0.519341j,+0.416763-0.715872j,+0.924462-0.560388j,-0.948135-0.519341j,+0.2084-0.357903j,+1.3392-0.559514j,-0.948135-0.519341j,+0.2084-0.357903j,+0.462226-0.280211j,-0.948135-0.519341j,+0.2084-0.357903j,+0.876985-0.279351j,-0.948135-0.519341j,+0.2084-0.357903j
2013-07-01 11:39:00 PDT,+0.927169-0.560503j,-0.94959-0.521623j,+0.415634-0.713948j,+0.927169-0.560503j,-0.94959-0.521623j,+0.207836-0.356941j,+1.34079-0.559635j,-0.94959-0.521623j,+0.207836-0.356941j,+0.46358-0.280269j,-0.94959-0.521623j,+0.207836-0.356941j,+0.877222-0.279414j,-0.94959-0.521623j,+0.207836-0.356941j
2013-07-01 11:40:00 PDT,-0.508562-0.0207292j,+0.236109+0.450576j,+0.414557-0.712584j,-0.508562-0.0207292j,+0.236109+0.450576j,+0.2073-0.356286j,-0.0962822-0.019642j,+0.236109+0.450576j,+0.2073-0.356286j,-0.254281-0.0103668j,+0.236109+0.450576j,+0.2073-0.356286j,+0.157998-0.00927891j,+0.236109+0.450576j,+0.2073-0.356286j
2013-07-01 11:41:00 PDT,-0.50673-0.0207195j,+0.235202+0.448984j,+0.413631-0.711003j,-0.50673-0.0207195j,+0.235202+0.448984j,+0.206837-0.355496j,-0.0953661-0.0196372j,+0.235202+0.448984j,+0.206837-0.355496j,-0.253365-0.0103619j,+0.235202+0.448984j,+0.206837-0.355496j,+0.157998-0.00927903j,+0.235202+0.448984j,+0.206837-0.355496j
2013-07-01 11:42:00 PDT,+0.934059-0.560845j,-0.953339-0.527408j,+0.412857-0.709211j,+0.934059-0.560845j,-0.953339-0.527408j,+0.206447-0.354572j,+1.34493-0.55999j,-0.953339-0.527408j,+0.206447-0.354572j,+0.467025-0.28044j,-0.953339-0.527408j,+0.206447-0.354572j,+0.877918-0.279598j,-0.953339-0.527408j,+0.206447-0.354572j
2013-07-01 11:43:00 PDT,+0.935937-0.560958j,-0.954378-0.528976j,+0.412137-0.707984j,+0.935937-0.560958j,-0.954378-0.528976j,+0.206087-0.353959j,+1.3461-0.560107j,-0.954378-0.528976j,+0.206087-0.353959j,+0.467964-0.280496j,-0.954378-0.528976j,+0.206087-0.353959j,+0.878145-0.279658j,-0.954378-0.528976j,+0.206087-0.353959j
2013-07-01 11:44:00 PDT,-0.502463-0.020697j,+0.233091+0.445279j,+0.411474-0.707322j,-0.502463-0.020697j,+0.233091+0.445279j,+0.205758-0.353655j,-0.0932325-0.0196263j,+0.233091+0.445279j,+0.205758-0.353655j,-0.251231-0.0103507j,+0.233091+0.445279j,+0.205758-0.353655j,+0.157998-0.00927932j,+0.233091+0.445279j,+0.205758-0.353655j
2013-07-01 11:45:00 PDT,-0.501458-0.0206918j,+0.232594+0.444406j,+0.410966-0.706455j,-0.501458-0.0206918j,+0.232594+0.444406j,+0.205504-0.353222j,-0.0927302-0.0196237j,+0.232594+0.444406j,+0.205504-0.353222j,-0.250729-0.010348j,+0.232594+0.444406j,+0.205504-0.353222j,+0.157998-0.00927939j,+0.232594+0.444406j,+0.205504-0.353222j
2013-07-01 11:46:00 PDT,+0.940286-0.561295j,-0.95685-0.532566j,+0.410614-0.705387j,+0.940286-0.561295j,-0.95685-0.532566j,+0.205325-0.352661j,+1.34894-0.560452j,-0.95685-0.532566j,+0.205325-0.352661j,+0.470138-0.280665j,-0.95685-0.532566j,+0.205325-0.352661j,+0.878812-0.279835j,-0.95685-0.532566j,+0.205325-0.352661j
2013-07-01 11:47:00 PDT,+0.941299-0.561407j,-0.957454-0.533386j,+0.410323-0.704889j,+0.941299-0.561407j,-0.957454-0.533386j,+0.205179-0.352412j,+1.34967-0.560565j,-0.957454-0.533386j,+0.205179-0.352412j,+0.470645-0.280721j,-0.957454-0.533386j,+0.205179-0.352412j,+0.87903-0.279892j,-0.957454-0.533386j,+0.205179-0.352412j
2013-07-01 11:48:00 PDT,-0.499729-0.0206827j,+0.231738+0.442904j,+0.410092-0.704964j,-0.499729-0.0206827j,+0.231738+0.442904j,+0.205067-0.352476j,-0.0918655-0.0196193j,+0.231738+0.442904j,+0.205067-0.352476j,-0.249864-0.0103435j,+0.231738+0.442904j,+0.205067-0.352476j,+0.157998-0.0092795j,+0.231738+0.442904j,+0.205067-0.352476j
2013-07-01 11:49:00 PDT,-0.499588-0.0206819j,+0.231668+0.442782j,+0.41002-0.704842j,-0.499588-0.0206819j,+0.231668+0.442782j,+0.205032-0.352415j,-0.091795-0.0196189j,+0.231668+0.442782j,+0.205032-0.352415j,-0.249794-0.0103431j,+0.231668+0.442782j,+0.205032-0.352415j,+0.157998-0.00927951j,+0.231668+0.442782j,+0.205032-0.352415j
2013-07-01 11:50:00 PDT,+0.942998-0.56174j,-0.958594-0.534688j,+0.41011-0.704526j,+0.942998-0.56174j,-0.958594-0.534688j,+0.205073-0.35223j,+1.35115-0.560899j,-0.958594-0.534688j,+0.205073-0.35223j,+0.471495-0.280887j,-0.958594-0.534688j,+0.205073-0.35223j,+0.87967-0.28006j,-0.958594-0.534688j,+0.205073-0.35223j
2013-07-01 11:51:00 PDT,+0.943111-0.56185j,-0.958746-0.534731j,+0.410264-0.704788j,+0.943111-0.56185j,-0.958746-0.534731j,+0.20515-0.352361j,+1.35142-0.561009j,-0.958746-0.534731j,+0.20515-0.352361j,+0.471551-0.280943j,-0.958746-0.534731j,+0.20515-0.352361j,+0.879878-0.280114j,-0.958746-0.534731j,+0.20515-0.352361j
2013-07-01 11:52:00 PDT,-0.500501-0.0206867j,+0.23212+0.443575j,+0.410482-0.70563j,-0.500501-0.0206867j,+0.23212+0.443575j,+0.205262-0.352809j,-0.0922517-0.0196213j,+0.23212+0.443575j,+0.205262-0.352809j,-0.25025-0.0103455j,+0.23212+0.443575j,+0.205262-0.352809j,+0.157998-0.00927945j,+0.23212+0.443575j,+0.205262-0.352809j
2013-07-01 11:53:00 PDT,-0.501257-0.0206907j,+0.232495+0.444232j,+0.410865-0.706283j,-0.501257-0.0206907j,+0.232495+0.444232j,+0.205454-0.353136j,-0.0926299-0.0196232j,+0.232495+0.444232j,+0.205454-0.353136j,-0.250629-0.0103475j,+0.232495+0.444232j,+0.205454-0.353136j,+0.157998-0.0092794j,+0.232495+0.444232j,+0.205454-0.353136j
2013-07-01 11:54:00 PDT,+0.942061-0.56218j,-0.958505-0.533657j,+0.411412-0.706746j,+0.942061-0.56218j,-0.958505-0.533657j,+0.205724-0.35334j,+1.35151-0.561333j,-0.958505-0.533657j,+0.205724-0.35334j,+0.471026-0.281107j,-0.958505-0.533657j,+0.205724-0.35334j,+0.88049-0.280274j,-0.958505-0.533657j,+0.205724-0.35334j
2013-07-01 11:55:00 PDT,+0.941242-0.562289j,-0.958189-0.532894j,+0.412027-0.707796j,+0.941242-0.562289j,-0.958189-0.532894j,+0.206032-0.353865j,+1.3513-0.561439j,-0.958189-0.532894j,+0.206032-0.353865j,+0.470616-0.281162j,-0.958189-0.532894j,+0.206032-0.353865j,+0.88069-0.280326j,-0.958189-0.532894j,+0.206032-0.353865j
2013-07-01 11:56:00 PDT,-0.504911-0.0207099j,+0.234302+0.447405j,+0.412711-0.709434j,-0.504911-0.0207099j,+0.234302+0.447405j,+0.206377-0.354711j,-0.0944566-0.0196326j,+0.234302+0.447405j,+0.206377-0.354711j,-0.252455-0.0103571j,+0.234302+0.447405j,+0.206377-0.354711j,+0.157998-0.00927915j,+0.234302+0.447405j,+0.206377-0.354711j
2013-07-01 11:57:00 PDT,-0.506596-0.0207188j,+0.235136+0.448868j,+0.413563-0.710888j,-0.506596-0.0207188j,+0.235136+0.448868j,+0.206803-0.355438j,-0.0952992-0.0196369j,+0.235136+0.448868j,+0.206803-0.355438j,-0.253298-0.0103616j,+0.235136+0.448868j,+0.206803-0.355438j,+0.157998-0.00927904j,+0.235136+0.448868j,+0.206803-0.355438j
2013-07-01 11:58:00 PDT,+0.937349-0.562615j,-0.956521-0.529365j,+0.414585-0.712155j,+0.937349-0.562615j,-0.956521-0.529365j,+0.207311-0.356044j,+1.34993-0.561754j,-0.956521-0.529365j,+0.207311-0.356044j,+0.46867-0.281325j,-0.956521-0.529365j,+0.207311-0.356044j,+0.881274-0.280477j,-0.956521-0.529365j,+0.207311-0.356044j
2013-07-01 11:59:00 PDT,+0.935567-0.562724j,-0.955722-0.52777j,+0.415677-0.714018j,+0.935567-0.562724j,-0.955722-0.52777j,+0.207857-0.356975j,+1.34923-0.561857j,-0.955722-0.52777j,+0.207857-0.356975j,+0.467779-0.281379j,-0.955722-0.52777j,+0.207857-0.356975j,+0.881465-0.280526j,-0.955722-0.52777j,+0.207857-0.356975j
2013-07-01 12:00:00 PDT,-0.513079-0.0207533j,+0.238344+0.454498j,+0.416841-0.71648j,-0.513079-0.0207533j,+0.238344+0.454498j,+0.208443-0.358234j,-0.0985406-0.0196537j,+0.238344+0.454498j,+0.208443-0.358234j,-0.256539-0.0103788j,+0.238344+0.454498j,+0.208443-0.358234j,+0.157999-0.00927861j,+0.238344+0.454498j,+0.208443-0.358234j
2013-07-01 12:01:00 PDT,-0.528642-0.020837j,+0.246042+0.468014j,+0.42471-0.729903j,-0.528642-0.020837j,+0.246042+0.468014j,+0.212378-0.364946j,-0.106322-0.0196946j,+0.246042+0.468014j,+0.212378-0.364946j,-0.264321-0.0104208j,+0.246042+0.468014j,+0.212378-0.364946j,+0.157999-0.00927756j,+0.246042+0.468014j,+0.212378-0.364946j
2013-07-01 12:02:00 PDT,+0.902899-0.56306j,-0.939643-0.499358j,+0.432563-0.7428j,+0.902899-0.56306j,-0.939643-0.499358j,+0.216302-0.371365j,+1.33327-0.562109j,-0.939643-0.499358j,+0.216302-0.371365j,+0.451444-0.281548j,-0.939643-0.499358j,+0.216302-0.371365j,+0.881839-0.280611j,-0.939643-0.499358j,+0.216302-0.371365j
2013-07-01 12:03:00 PDT,+0.887789-0.563176j,-0.932172-0.486237j,+0.440297-0.755977j,+0.887789-0.563176j,-0.932172-0.486237j,+0.22017-0.377953j,+1.32581-0.562186j,-0.932172-0.486237j,+0.22017-0.377953j,+0.443889-0.281606j,-0.932172-0.486237j,+0.22017-0.377953j,+0.881934-0.280629j,-0.932172-0.486237j,+0.22017-0.377953j
2013-07-01 12:04:00 PDT,-0.574501-0.0210935j,+0.268717+0.507846j,+0.447907-0.769453j,-0.574501-0.0210935j,+0.268717+0.507846j,+0.223979-0.38472j,-0.129251-0.0198198j,+0.268717+0.507846j,+0.223979-0.38472j,-0.28725-0.0105492j,+0.268717+0.507846j,+0.223979-0.38472j,+0.157999-0.00927448j,+0.268717+0.507846j,+0.223979-0.38472j
